crime,subcrime,year,arrest,total
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2011,False,516
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2011,True,170
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2012,False,459
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2012,True,145
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2013,False,578
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2013,True,155
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2014,False,529
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2014,True,170
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2015,False,574
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2015,True,132
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2016,False,600
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2016,True,100
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2017,False,519
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2017,True,141
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2018,False,559
OFFENSE INVOLVING CHILDREN,CHILD ABUSE,2018,True,89
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2008,False,28
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2008,True,10
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2009,False,34
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2009,True,6
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2010,False,28
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2010,True,11
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2011,False,18
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2011,True,6
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2012,False,31
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2012,True,5
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2013,False,96
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2013,True,10
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2014,False,112
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2014,True,8
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2015,False,76
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2015,True,7
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2016,False,72
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2016,True,4
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2017,False,96
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2017,True,3
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2018,False,100
OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,2018,True,1
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2008,False,8
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2009,False,4
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2009,True,2
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2010,False,15
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2010,True,16
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2011,False,5
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2011,True,4
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2012,False,2
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2012,True,5
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2013,False,8
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2013,True,4
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2014,False,8
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2014,True,6
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2015,False,5
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2015,True,5
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2016,False,1
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2017,False,10
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2017,True,5
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2018,False,4
OFFENSE INVOLVING CHILDREN,CONTRIBUTE CRIM DELINQUENCY JUVENILE,2018,True,1
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2008,False,40
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2008,True,26
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2009,False,44
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2009,True,28
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2010,False,36
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2010,True,16
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2011,False,8
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2011,True,10
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2012,False,15
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2012,True,10
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2013,False,8
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2013,True,9
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2014,False,3
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2014,True,11
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2015,False,13
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2015,True,8
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2016,False,9
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2016,True,3
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2017,False,11
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2017,True,2
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2018,False,3
OFFENSE INVOLVING CHILDREN,CONTRIBUTE DELINQUENCY OF A CHILD,2018,True,3
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2008,False,144
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2008,True,16
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2009,False,132
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2009,True,18
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2010,False,141
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2010,True,20
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2011,False,78
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2011,True,16
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2012,False,88
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2012,True,7
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2013,False,54
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2013,True,11
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2014,False,58
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2014,True,11
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2015,False,91
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2015,True,10
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2016,False,60
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2016,True,4
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2017,False,131
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2017,True,7
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2018,False,83
OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,2018,True,6
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2008,False,400
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2008,True,268
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2009,False,448
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2009,True,298
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2010,False,408
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2010,True,287
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2011,False,202
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2011,True,130
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2012,False,193
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2012,True,141
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2013,False,160
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2013,True,112
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2014,False,178
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2014,True,138
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2015,False,167
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2015,True,120
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2016,False,188
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2016,True,90
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2017,False,215
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2017,True,110
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2018,False,223
OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,2018,True,92
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2008,False,16
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2008,True,10
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2009,False,12
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2009,True,4
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2010,False,10
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2010,True,4
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2011,False,11
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2011,True,7
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2012,False,5
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2012,True,3
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2013,False,5
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2013,True,2
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2014,False,6
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2014,True,8
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2015,False,5
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2015,True,1
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2016,False,2
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2016,True,1
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2017,False,2
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2018,False,4
OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,2018,True,1
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2008,False,1222
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2008,True,16
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2009,False,1280
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2009,True,28
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2010,False,1124
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2010,True,16
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2011,False,639
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2011,True,9
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2012,False,618
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2012,True,7
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2013,False,621
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2013,True,7
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2014,False,583
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2014,True,5
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2015,False,523
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2015,True,6
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2016,False,523
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2016,True,5
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2017,False,406
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2017,True,6
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2018,False,365
OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,2018,True,3
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2008,False,6
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2008,True,8
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2009,True,2
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2010,False,2
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2010,True,6
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2011,True,2
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2012,False,1
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2012,True,3
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2013,True,3
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2014,True,3
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2015,False,1
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2015,True,3
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2016,False,1
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2016,True,3
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2017,True,4
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2018,False,1
OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,2018,True,10
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2008,True,6
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2009,False,2
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2009,True,2
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2010,False,2
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2010,True,4
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2011,True,2
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2012,True,4
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2013,True,1
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2015,True,1
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2016,True,1
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2017,True,1
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2018,False,1
OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,2018,True,1
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2008,False,82
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2008,True,30
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2009,False,82
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2009,True,26
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2010,False,86
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2010,True,11
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2011,False,40
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2011,True,13
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2012,False,32
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2012,True,7
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2013,False,24
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2013,True,6
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2014,False,20
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2014,True,7
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2015,False,45
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2015,True,8
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2016,False,28
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2016,True,2
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2017,False,82
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2017,True,4
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2018,False,38
OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,2018,True,4
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2008,False,2
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2008,True,22
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2009,False,4
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2009,True,10
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2010,False,8
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2010,True,3
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2011,False,2
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2011,True,3
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2012,False,2
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2012,True,4
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2013,False,1
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2013,True,4
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2014,False,2
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2014,True,8
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2015,False,3
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2015,True,2
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2016,False,1
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2016,True,3
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2017,False,4
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2017,True,7
OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,2018,False,1
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2008,False,18
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2009,False,6
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2009,True,2
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2010,False,11
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2011,False,4
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2012,False,7
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2012,True,1
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2013,False,1
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2014,False,7
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2014,True,1
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2015,False,11
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2015,True,1
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2016,False,3
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2017,False,6
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2018,False,10
OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,2018,True,1
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2008,False,278
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2008,True,96
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2009,False,168
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2009,True,100
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2010,False,134
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2010,True,77
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2011,False,94
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2011,True,65
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2012,False,91
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2012,True,51
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2013,False,120
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2013,True,50
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2014,False,111
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2014,True,46
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2015,False,104
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2015,True,52
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2016,False,117
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2016,True,31
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2017,False,97
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2017,True,31
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2018,False,89
OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,2018,True,15
OTHER OFFENSE,ANIMAL FIGHTING,2008,False,12
OTHER OFFENSE,ANIMAL FIGHTING,2009,False,6
OTHER OFFENSE,ANIMAL FIGHTING,2009,True,8
OTHER OFFENSE,ANIMAL FIGHTING,2010,False,8
OTHER OFFENSE,ANIMAL FIGHTING,2010,True,4
OTHER OFFENSE,ANIMAL FIGHTING,2011,False,3
OTHER OFFENSE,ANIMAL FIGHTING,2011,True,2
OTHER OFFENSE,ANIMAL FIGHTING,2012,False,1
OTHER OFFENSE,ANIMAL FIGHTING,2013,False,1
OTHER OFFENSE,ANIMAL FIGHTING,2015,True,1
OTHER OFFENSE,ANIMAL FIGHTING,2017,False,1
OTHER OFFENSE,ANIMAL FIGHTING,2018,False,1
OTHER OFFENSE,ARSONIST: ANNUAL REGISTRATION,2015,True,1
OTHER OFFENSE,ARSONIST: ANNUAL REGISTRATION,2016,True,4
OTHER OFFENSE,ARSONIST: ANNUAL REGISTRATION,2017,False,2
OTHER OFFENSE,ARSONIST: ANNUAL REGISTRATION,2017,True,3
OTHER OFFENSE,ARSONIST: ANNUAL REGISTRATION,2018,False,2
OTHER OFFENSE,ARSONIST: ANNUAL REGISTRATION,2018,True,1
OTHER OFFENSE,ARSONIST: DUTY TO REGISTER,2017,True,1
OTHER OFFENSE,ARSONIST: DUTY TO REGISTER,2018,False,1
OTHER OFFENSE,ARSONIST: DUTY TO REGISTER,2018,True,2
OTHER OFFENSE,ARSONIST: FAIL TO REGISTER NEW ADDRESS,2017,True,2
OTHER OFFENSE,ARSONIST: FAIL TO REGISTER NEW ADDRESS,2018,True,1
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2008,False,2
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2008,True,12
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2009,False,2
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2009,True,16
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2010,True,3
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2011,True,6
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2012,True,12
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2013,False,1
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2013,True,13
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2014,True,10
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2015,True,7
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2016,False,1
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2016,True,7
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2017,True,13
OTHER OFFENSE,BOARD PLANE WITH WEAPON,2018,True,13
OTHER OFFENSE,COMPOUNDING A CRIME,2008,False,6
OTHER OFFENSE,COMPOUNDING A CRIME,2009,False,4
OTHER OFFENSE,COMPOUNDING A CRIME,2010,True,4
OTHER OFFENSE,COMPOUNDING A CRIME,2012,False,4
OTHER OFFENSE,DISCLOSE DV VICTIM LOCATION,2011,False,1
OTHER OFFENSE,EAVESDROPPING,2008,False,10
OTHER OFFENSE,EAVESDROPPING,2009,True,4
OTHER OFFENSE,EAVESDROPPING,2010,False,10
OTHER OFFENSE,EAVESDROPPING,2010,True,2
OTHER OFFENSE,EAVESDROPPING,2011,False,6
OTHER OFFENSE,EAVESDROPPING,2011,True,5
OTHER OFFENSE,EAVESDROPPING,2012,False,3
OTHER OFFENSE,EAVESDROPPING,2012,True,1
